sample_id,episode_id,task,relative_h5_path,context_indices,target_index,current_state,context_action,action,translation_action_norm,rotation_action_norm,gripper_action_abs,score
3b725a0ffae80c1b523ac08a,3f1921f562603f87,data/push/push_various_objects/blue_box,data/push/push_various_objects/blue_box/episode.h5,"[16, 24]",32,"[0.3724365673014778, 0.12402886872077089, 0.2474088515990353, -3.1357080936431885, 0.023876773193478584, -0.00987323746085167, -1.0518466542208671e-08]","[0.01353189453944259, 0.0038323213852943933, -0.046856944048672744, 0.022744302995190504, -0.037152409464710656, 0.0031118761134148396, 0.0]","[0.014093978232167681, -0.0033668448712461524, -0.03626236263935931, -8.058501279465974e-05, 0.010108640189722129, 0.0016818572186990768, 0.0]",0.03905041371079511,0.010247914135746978,0.0,0.9334120154380798
7a9b18d4465038cd29ccce85,3f1921f562603f87,data/push/push_various_objects/blue_box,data/push/push_various_objects/blue_box/episode.h5,"[24, 32]",40,"[0.38653054553364546, 0.12066202384952474, 0.211146488959676, -3.1358885765075684, 0.03398412466049194, -0.008196193724870682, -1.0518466542208671e-08]","[0.014093978232167681, -0.0033668448712461524, -0.03626236263935931, -8.058501279465974e-05, 0.010108640189722129, 0.0016818572186990768, 0.0]","[0.014161186494616562, -0.00648604106388212, -0.006117734992280882, -0.009863370323967644, 0.0018125581768440036, 0.000398320069697272, 0.0]",0.016734234761513703,0.010036438619853821,0.0,0.8824967741966248
2134c7819bf76f9aaf8aee63,3f1921f562603f87,data/push/push_various_objects/blue_box,data/push/push_various_objects/blue_box/episode.h5,"[32, 40]",48,"[0.400691732028262, 0.11417598278564262, 0.20502875396739512, 3.1374125480651855, 0.03571412339806557, -0.008133322931826115, -1.0518466542208671e-08]","[0.014161186494616562, -0.00648604106388212, -0.006117734992280882, -0.009863370323967644, 0.0018125581768440036, 0.000398320069697272, 0.0]","[0.003974969608720735, 0.001951479448004237, -0.015795657027130178, -0.0026657143386299414, 0.031442363326055656, -0.002915849069295976, 0.0]",0.016404616312031297,0.03168959482634294,0.0,0.8297096490859985
98136ca274f116d8e5c1915e,3f1921f562603f87,data/push/push_various_objects/blue_box,data/push/push_various_objects/blue_box/episode.h5,"[40, 48]",56,"[0.40466670163698276, 0.11612746223364685, 0.18923309694026494, 3.134485960006714, 0.06713361293077469, -0.011157709173858166, -1.0518466542208671e-08]","[0.003974969608720735, 0.001951479448004237, -0.015795657027130178, -0.0026657143386299414, 0.031442363326055656, -0.002915849069295976, 0.0]","[0.04552229148614617, 0.00341578395003074, -0.00018657115436476746, 0.009987765008669366, -0.04375587446695883, -0.004552994184686229, 0.0]",0.045650645241207544,0.045111658762258415,0.0,1.2026234865188599
c69d0d58eb524adb6986bab9,3f1921f562603f87,data/push/push_various_objects/blue_box,data/push/push_various_objects/blue_box/episode.h5,"[48, 56]",64,"[0.45018899312312893, 0.11954324618367759, 0.18904652578590017, -3.138230800628662, 0.023488221690058708, -0.015017860569059849, -1.0518466542208671e-08]","[0.04552229148614617, 0.00341578395003074, -0.00018657115436476746, 0.009987765008669366, -0.04375587446695883, -0.004552994184686229, 0.0]","[0.05436606053490317, -0.003610118506899393, 0.011195669440116657, 9.002343278144073e-05, -0.05166084774325275, -0.014091888278283676, 0.0]",0.05562413601963608,0.053548413692822136,0.0,1.2799021005630493
2e878170ab8ca535eb79586d,3f1921f562603f87,data/push/push_various_objects/blue_box,data/push/push_various_objects/blue_box/episode.h5,"[56, 64]",72,"[0.5045550536580321, 0.1159331276767782, 0.20024219522601683, -3.1373651027679443, -0.028165452182292938, -0.029109448194503784, -1.0518466542208671e-08]","[0.05436606053490317, -0.003610118506899393, 0.011195669440116657, 9.002343278144073e-05, -0.05166084774325275, -0.014091888278283676, 0.0]","[0.03487601586900557, -0.0008375025869244712, -0.00046667844267961334, -0.008440924788669955, 0.020030864324946496, -0.015324894089418426, 0.0]",0.03488919148170527,0.026595810116337666,0.0,1.2281887531280518
090b5c0950e7c8485f00e485,3f1921f562603f87,data/push/push_various_objects/blue_box,data/push/push_various_objects/blue_box/episode.h5,"[64, 72]",80,"[0.5394310695270377, 0.11509562508985373, 0.19977551678333721, 3.136801242828369, -0.008387601934373379, -0.04418496415019035, -1.0518466542208671e-08]","[0.03487601586900557, -0.0008375025869244712, -0.00046667844267961334, -0.008440924788669955, 0.020030864324946496, -0.015324894089418426, 0.0]","[0.006718361617918167, 0.001538458684973737, -0.0004690494569761505, -0.0022443811744036575, 0.0030630058273239946, -0.0027403528168156296, 0.0]",0.006908201310585611,0.004682818074073307,0.0,0.8686240911483765
72d682d3c8c9182e8c1a5ef9,3f1921f562603f87,data/push/push_various_objects/blue_box,data/push/push_various_objects/blue_box/episode.h5,"[72, 80]",88,"[0.5461494311449558, 0.11663408377482747, 0.19930646732636106, 3.1344237327575684, -0.0054266974329948425, -0.046905457973480225, -1.0518466542208671e-08]","[0.006718361617918167, 0.001538458684973737, -0.0004690494569761505, -0.0022443811744036575, 0.0030630058273239946, -0.0027403528168156296, 0.0]","[-0.06613651280185062, 0.002198901875364076, -0.00556161441236247, -0.02060880168022499, 0.06682292231548437, -0.04784339050999683, 0.0]",0.06640636302282056,0.08472907215925451,0.0,1.255275011062622
610a5f8bf0afe66ba3a6f149,3f1921f562603f87,data/push/push_various_objects/blue_box,data/push/push_various_objects/blue_box/episode.h5,"[80, 88]",96,"[0.4800129183431052, 0.11883298565019154, 0.1937448529139986, 3.110708713531494, 0.06035793945193291, -0.09471164643764496, -1.0518466542208671e-08]","[-0.06613651280185062, 0.002198901875364076, -0.00556161441236247, -0.02060880168022499, 0.06682292231548437, -0.04784339050999683, 0.0]","[-0.0836709054091927, 0.0031909751233753364, 0.012709075267471587, -0.025216447923556654, 0.04056882360340097, 0.032743455248805946, 0.0]",0.08469075113839958,0.05791228329185326,0.0,1.2524614334106445
a8b8415ada36be2ae2e4a274,3f1921f562603f87,data/push/push_various_objects/blue_box,data/push/push_various_objects/blue_box/episode.h5,"[88, 96]",104,"[0.3963420129339125, 0.12202396077356688, 0.20645392818147018, 3.081648588180542, 0.0983351394534111, -0.06376057118177414, -1.0518466542208671e-08]","[-0.0836709054091927, 0.0031909751233753364, 0.012709075267471587, -0.025216447923556654, 0.04056882360340097, 0.032743455248805946, 0.0]","[-0.019052303175559893, 0.0011400385529280604, 0.03349588378013085, -0.0008927120623479865, -0.06215787414868834, 0.011854283450930078, 0.0]",0.03855209688729842,0.06328445535552499,0.0,0.9957479238510132
1117ef971e96a9ebd5c3360f,58e4ddbc318fd761,data/push/push_various_objects/cap,data/push/push_various_objects/cap/episode.h5,"[0, 8]",16,"[0.3511887941800567, 0.11781995615560031, 0.3126398498035112, 3.11765456199646, 0.07474307715892792, -0.01903490535914898, 0.5594713617773617]","[0.0015147920596368936, 0.00017107681233470562, -0.000958776964679553, 0.004099442968408109, -0.015245953283542724, 0.0001889246447512754, -0.4361233519910671]","[0.006640336229970678, 0.0019334408802977876, -0.01851290756438745, 0.0050971953575661795, -0.010928437364787769, 0.004926903141431279, -0.5594713722958282]",0.01976259105917597,0.013026377789482733,0.5594713722958282,0.7547439932823181
63f8c4b5504fc290e7f31e1a,58e4ddbc318fd761,data/push/push_various_objects/cap,data/push/push_various_objects/cap/episode.h5,"[8, 16]",24,"[0.3578291304100274, 0.1197533970358981, 0.2941269422391238, 3.122969388961792, 0.06391258537769318, -0.01371197309345007, -1.0518466542208671e-08]","[0.006640336229970678, 0.0019334408802977876, -0.01851290756438745, 0.0050971953575661795, -0.010928437364787769, 0.004926903141431279, -0.5594713722958282]","[0.014144580927073103, 0.004228461570948999, -0.04532554165331035, 0.02383769298906088, -0.04026758745345482, 0.0028606788768419066, 0.0]",0.047669212108293585,0.046881741541870685,0.0,0.8914327621459961
8816f2a3e981992c284ab522,58e4ddbc318fd761,data/push/push_various_objects/cap,data/push/push_various_objects/cap/episode.h5,"[16, 24]",32,"[0.3719737113371005, 0.1239818586068471, 0.24880140058581343, -3.135840654373169, 0.023956621065735817, -0.00930042378604412, -1.0518466542208671e-08]","[0.014144580927073103, 0.004228461570948999, -0.04532554165331035, 0.02383769298906088, -0.04026758745345482, 0.0028606788768419066, 0.0]","[0.014508967305555731, -0.0026665405916023732, -0.036635372383824666, 0.000990840913465941, 0.008371799118966683, 0.003956774358391507, 0.0]",0.03949393726512781,0.009312617759113379,0.0,1.0092549324035645
51fda46713b49cc29a1a34d5,58e4ddbc318fd761,data/push/push_various_objects/cap,data/push/push_various_objects/cap/episode.h5,"[24, 32]",40,"[0.38648267864265623, 0.12131531801524473, 0.21216602820198877, -3.134927272796631, 0.032337263226509094, -0.005322091281414032, -1.0518466542208671e-08]","[0.014508967305555731, -0.0026665405916023732, -0.036635372383824666, 0.000990840913465941, 0.008371799118966683, 0.003956774358391507, 0.0]","[0.016708137532013667, -0.007124147035593123, -0.004409586293866952, -0.00795935031813011, -0.005963861983911745, -0.0006252525283155985, 0.0]",0.018691168557810754,0.009965432653629779,0.0,0.9207746982574463
455dd8b83ee3880118068337,58e4ddbc318fd761,data/push/push_various_objects/cap,data/push/push_various_objects/cap/episode.h5,"[32, 40]",48,"[0.4031908161746699, 0.1141911709796516, 0.20775644190812181, 3.1403279304504395, 0.02633010968565941, -0.00620366632938385, -1.0518466542208671e-08]","[0.016708137532013667, -0.007124147035593123, -0.004409586293866952, -0.00795935031813011, -0.005963861983911745, -0.0006252525283155985, 0.0]","[0.024832454935635295, 0.0033725875861430332, 0.000997720850493572, 0.010188957765177191, -0.020232084293730024, -0.008004224171427897, 0.0]",0.025080283332771052,0.024025396974777177,0.0,0.95711350440979
b1d988f79fd6d88a0e1e2c0f,58e4ddbc318fd761,data/push/push_various_objects/cap,data/push/push_various_objects/cap/episode.h5,"[40, 48]",56,"[0.4280232711103052, 0.11756375856579464, 0.20875416275861539, -3.132544994354248, 0.006160221993923187, -0.013937285169959068, -1.0518466542208671e-08]","[0.024832454935635295, 0.0033725875861430332, 0.000997720850493572, 0.010188957765177191, -0.020232084293730024, -0.008004224171427897, 0.0]","[0.03576850024948214, 0.0016471382871816598, -0.004152247554206262, 0.002867924537160081, -0.02391024605376524, -0.0006558647140913392, 0.0]",0.03604635674219678,0.024090558649098013,0.0,1.0256803035736084
bb54e00899fc0395a3086565,58e4ddbc318fd761,data/push/push_various_objects/cap,data/push/push_various_objects/cap/episode.h5,"[48, 56]",64,"[0.46379177135978733, 0.1192108968529763, 0.20460191520440912, -3.1293444633483887, -0.017707763239741325, -0.014577342197299004, -1.0518466542208671e-08]","[0.03576850024948214, 0.0016471382871816598, -0.004152247554206262, 0.002867924537160081, -0.02391024605376524, -0.0006558647140913392, 0.0]","[0.0415103889030467, -0.0028607170426993567, -0.0009471986766413087, -0.0065333897535573586, -0.019186620296864243, -0.006595708778375157, 0.0]",0.04161962607008386,0.021314665241965833,0.0,1.1282352209091187
a0e8934e62dd5a4a838e130e,58e4ddbc318fd761,data/push/push_various_objects/cap,data/push/push_various_objects/cap/episode.h5,"[56, 64]",72,"[0.505302160262834, 0.11635017981027694, 0.20365471652776782, -3.1356005668640137, -0.03698723390698433, -0.021064653992652893, -1.0518466542208671e-08]","[0.0415103889030467, -0.0028607170426993567, -0.0009471986766413087, -0.0065333897535573586, -0.019186620296864243, -0.006595708778375157, 0.0]","[0.03597140922089925, -0.0015778993632584448, 0.00019468687559226483, -0.008366144921696217, 0.01852475172434387, -0.016814429957870955, 0.0]",0.0360065265016982,0.02637961072699051,0.0,1.1369203329086304
0f77c14805e79d84f1da2a01,58e4ddbc318fd761,data/push/push_various_objects/cap,data/push/push_various_objects/cap/episode.h5,"[64, 72]",80,"[0.5412735694837333, 0.1147722804470185, 0.20384940340336008, 3.1388301849365234, -0.018641389906406403, -0.03755810856819153, -1.0518466542208671e-08]","[0.03597140922089925, -0.0015778993632584448, 0.00019468687559226483, -0.008366144921696217, 0.01852475172434387, -0.016814429957870955, 0.0]","[0.00768781827632925, 0.0015059741514216185, -0.0006174127235512861, -0.002486813006758379, 0.005035051066354601, -0.00443235787965479, 0.0]",0.007858225401820384,0.0071541438722407,0.0,0.9429588913917542
05f8e958c38c0cd2e67ce712,58e4ddbc318fd761,data/push/push_various_objects/cap,data/push/push_various_objects/cap/episode.h5,"[72, 80]",88,"[0.5489613877600625, 0.11627825459844011, 0.2032319906798088, 3.136155843734741, -0.013703200966119766, -0.04194095730781555, -1.0518466542208671e-08]","[0.00768781827632925, 0.0015059741514216185, -0.0006174127235512861, -0.002486813006758379, 0.005035051066354601, -0.00443235787965479, 0.0]","[-0.07287510872823222, 0.0028759437946520305, -0.0056962566216730015, -0.022140662764508538, 0.07099364979898581, -0.05101985925325638, 0.0]",0.07315394633484662,0.09018499485865054,0.0,1.3149404525756836
13fb5e4f5db98393bfc1f2a4,58e4ddbc318fd761,data/push/push_various_objects/cap,data/push/push_various_objects/cap/episode.h5,"[80, 88]",96,"[0.4760862790318303, 0.11915419839309215, 0.1975357340581358, 3.1110756397247314, 0.05630400776863098, -0.09270906448364258, -1.0518466542208671e-08]","[-0.07287510872823222, 0.0028759437946520305, -0.0056962566216730015, -0.022140662764508538, 0.07099364979898581, -0.05101985925325638, 0.0]","[-0.08403700475568876, 0.0028999316386821017, 0.01094373661923223, -0.02656645588184772, 0.04286961824492774, 0.03308010912408673, 0.0]",0.08479618589894129,0.06031479392528411,0.0,1.314333438873291
9113d9c0dea906f7891dd291,58e4ddbc318fd761,data/push/push_various_objects/cap,data/push/push_various_objects/cap/episode.h5,"[88, 96]",104,"[0.39204927427614156, 0.12205413003177425, 0.20847947067736802, 3.080536365509033, 0.09650428593158722, -0.06139109656214714, -1.0518466542208671e-08]","[-0.08403700475568876, 0.0028999316386821017, 0.01094373661923223, -0.02656645588184772, 0.04286961824492774, 0.03308010912408673, 0.0]","[-0.01418889986364924, 0.0011670100594902005, 0.03543783463082925, 0.0003442092497779152, -0.06576544212702728, 0.009838626971458138, 0.0]",0.03819066528802055,0.06649819876398541,0.0,1.048194169998169
59f4dfa0dd15659511a64b9f,2bd67c12cd40f1e3,data/push/push_various_objects/pengiun_plush,data/push/push_various_objects/pengiun_plush/episode.h5,"[0, 8]",16,"[0.35168186531664464, 0.11816440248800762, 0.312436880377089, 3.117785930633545, 0.0755447968840599, -0.019602134823799133, -1.0518466542208671e-08]","[0.0018741749468217384, 0.00030345145129430373, -0.001237251202893308, 0.004008725297365094, -0.014578018330212661, 0.00015924609393311827, 0.0]","[0.006401871968414852, 0.001757674840121598, -0.01680537601840182, 0.005445449482128242, -0.01268615865363687, 0.004037452227098268, 0.0]",0.018069146318059615,0.01438376035443295,0.0,0.7199622392654419
cc1173727ead3c269d178a89,2bd67c12cd40f1e3,data/push/push_various_objects/pengiun_plush,data/push/push_various_objects/pengiun_plush/episode.h5,"[8, 16]",24,"[0.3580837372850595, 0.11992207732812922, 0.2956315043586872, 3.1234898567199707, 0.06296658515930176, -0.015135418623685837, -1.0518466542208671e-08]","[0.006401871968414852, 0.001757674840121598, -0.01680537601840182, 0.005445449482128242, -0.01268615865363687, 0.004037452227098268, 0.0]","[0.014170197479786262, 0.004261297659916188, -0.04426593220906905, 0.023830713747252062, -0.042510934247955934, 0.0031822529634474572, 0.0]",0.04667361040995698,0.04883860340203097,0.0,1.0019125938415527
e5ac1b35478d5c1613108d7e,2bd67c12cd40f1e3,data/push/push_various_objects/pengiun_plush,data/push/push_various_objects/pengiun_plush/episode.h5,"[16, 24]",32,"[0.37225393476484575, 0.12418337498804541, 0.25136557214961813, -3.135240316390991, 0.02080233208835125, -0.01042226329445839, -1.0518466542208671e-08]","[0.014170197479786262, 0.004261297659916188, -0.04426593220906905, 0.023830713747252062, -0.042510934247955934, 0.0031822529634474572, 0.0]","[0.014239311471913485, -0.0033649374297063384, -0.03852237931791233, 0.0017923186502645278, 0.010435474197777017, -0.0015913754730148525, 0.0]",0.04120745689087262,0.010707194019567833,0.0,1.1356475353240967
069c408f608de4e96cad17ca,2bd67c12cd40f1e3,data/push/push_various_objects/pengiun_plush,data/push/push_various_objects/pengiun_plush/episode.h5,"[24, 32]",40,"[0.38649324623675924, 0.12081843755833907, 0.2128431928317058, -3.1335561275482178, 0.03125588968396187, -0.011979157105088234, -1.0518466542208671e-08]","[0.014239311471913485, -0.0033649374297063384, -0.03852237931791233, 0.0017923186502645278, 0.010435474197777017, -0.0015913754730148525, 0.0]","[0.01860689474644711, -0.0070661248886036004, -0.002498760125784344, -0.007727326439973594, -0.01246866735607255, -0.0013234114267400717, 0.0]",0.02005967236055749,0.0147285660317198,0.0,0.9646281003952026
eb02e4e8bba193a9213baa17,2bd67c12cd40f1e3,data/push/push_various_objects/pengiun_plush,data/push/push_various_objects/pengiun_plush/episode.h5,"[32, 40]",48,"[0.40510014098320635, 0.11375231266973547, 0.21034443270592146, -3.141134262084961, 0.01869465596973896, -0.013539995066821575, -1.0518466542208671e-08]","[0.01860689474644711, -0.0070661248886036004, -0.002498760125784344, -0.007727326439973594, -0.01246866735607255, -0.0013234114267400717, 0.0]","[0.0259011504239825, 0.003887842379222753, 0.0005980039409951565, 0.01071976935460901, -0.019988149746822392, -0.007731818233509514, 0.0]",0.026198139635571358,0.023962900461201284,0.0,1.031848669052124
dfaa9ce8d056c955e16fb8ab,2bd67c12cd40f1e3,data/push/push_various_objects/pengiun_plush,data/push/push_various_objects/pengiun_plush/episode.h5,"[40, 48]",56,"[0.43100129140718885, 0.11764015504895822, 0.21094243664691661, -3.1301469802856445, -0.0011476516956463456, -0.02106827311217785, -1.0518466542208671e-08]","[0.0259011504239825, 0.003887842379222753, 0.0005980039409951565, 0.01071976935460901, -0.019988149746822392, -0.007731818233509514, 0.0]","[0.03639515700642049, 0.0006221882062248801, -0.0076020356905932285, -0.0001253555444686389, -0.018045076478422573, 0.00026679556396895987, 0.0]",0.03718582415823289,0.01804748400740674,0.0,1.1275087594985962
82610d7c95d71aef5af4d890,2bd67c12cd40f1e3,data/push/push_various_objects/pengiun_plush,data/push/push_various_objects/pengiun_plush/episode.h5,"[48, 56]",64,"[0.46739644841360933, 0.1182623432551831, 0.20334040095632339, -3.129892110824585, -0.01919136382639408, -0.020805200561881065, -1.0518466542208671e-08]","[0.03639515700642049, 0.0006221882062248801, -0.0076020356905932285, -0.0001253555444686389, -0.018045076478422573, 0.00026679556396895987, 0.0]","[0.041305061458723646, -0.001773580408561709, 0.00022857760860692244, -0.007377336183259754, -0.013469605737128187, -0.0060584938284412625, 0.0]",0.04134375330443195,0.01650941293153003,0.0,1.3028135299682617
1d56f59d5f01781181b721b5,2bd67c12cd40f1e3,data/push/push_various_objects/pengiun_plush,data/push/push_various_objects/pengiun_plush/episode.h5,"[56, 64]",72,"[0.508701509872333, 0.1164887628466214, 0.2035689785649303, -3.136990785598755, -0.03281104564666748, -0.02672882191836834, -1.0518466542208671e-08]","[0.041305061458723646, -0.001773580408561709, 0.00022857760860692244, -0.007377336183259754, -0.013469605737128187, -0.0060584938284412625, 0.0]","[0.03550258116124294, 0.0006592622042217305, 0.00229814458236402, -0.006784037854920228, 0.014667296190653767, -0.012136834326615168, 0.0]",0.03558299262689982,0.02021028190384937,0.0,1.1766608953475952
6960aedb20cecb69eec09397,2bd67c12cd40f1e3,data/push/push_various_objects/pengiun_plush,data/push/push_various_objects/pengiun_plush/episode.h5,"[64, 72]",80,"[0.5442040910335759, 0.11714802505084312, 0.20586712314729433, 3.1390204429626465, -0.018329450860619545, -0.03863247483968735, -1.0518466542208671e-08]","[0.03550258116124294, 0.0006592622042217305, 0.00229814458236402, -0.006784037854920228, 0.014667296190653767, -0.012136834326615168, 0.0]","[0.0013139637512836755, 0.0009972692723071441, -0.002094932351019263, -0.001857285111345375, 0.004815519231900156, -0.008832813589731054, 0.0]",0.0026664186273956656,0.010230216486886436,0.0,0.8752741813659668
61a5cc26aec5f457d74990d6,2bd67c12cd40f1e3,data/push/push_various_objects/pengiun_plush,data/push/push_various_objects/pengiun_plush/episode.h5,"[72, 80]",88,"[0.5455180547848596, 0.11814529432315027, 0.20377219079627507, 3.1369783878326416, -0.013589220121502876, -0.047428227961063385, -1.0518466542208671e-08]","[0.0013139637512836755, 0.0009972692723071441, -0.002094932351019263, -0.001857285111345375, 0.004815519231900156, -0.008832813589731054, 0.0]","[-0.07201956783996755, 0.0015233869586102206, -0.008569589983140141, -0.02438131339008944, 0.07833431726916484, -0.044094412789590025, 0.0]",0.0725436195137828,0.09313984616645388,0.0,1.363731861114502
313d57a6d3f8adfdf0761122,2bd67c12cd40f1e3,data/push/push_various_objects/pengiun_plush,data/push/push_various_objects/pengiun_plush/episode.h5,"[80, 88]",96,"[0.47349848694489205, 0.11966868128176049, 0.19520260081313492, 3.108931303024292, 0.06350642442703247, -0.0912676677107811, -1.0518466542208671e-08]","[-0.07201956783996755, 0.0015233869586102206, -0.008569589983140141, -0.02438131339008944, 0.07833431726916484, -0.044094412789590025, 0.0]","[-0.08107663087390382, 0.0022642835852485915, 0.012267239328483337, -0.025292522774833407, 0.03738231178133922, 0.03120122890353631, 0.0]",0.08203067849749854,0.05486953278025601,0.0,1.2823160886764526
75d355fd1c88ed15185e209f,2bd67c12cd40f1e3,data/push/push_various_objects/pengiun_plush,data/push/push_various_objects/pengiun_plush/episode.h5,"[88, 96]",104,"[0.39242185607098823, 0.12193296486700908, 0.20746984014161826, 3.0802152156829834, 0.09840219467878342, -0.061916276812553406, -1.0518466542208671e-08]","[-0.08107663087390382, 0.0022642835852485915, 0.012267239328483337, -0.025292522774833407, 0.03738231178133922, 0.03120122890353631, 0.0]","[-0.014603269859780776, 0.0011029396572928146, 0.03490506919755723, 0.000645723825498358, -0.0659364796726023, 0.009558020101973852, 0.0]",0.037852817889444765,0.0666287630017551,0.0,0.9745562672615051
